,MSE,ACCURACY
0,27.208146392705668,72.79185360729433
1,18.955949875478876,81.04405012452112
2,15.237092230091918,84.76290776990808
3,12.801450203527285,87.19854979647272
4,10.965083577905531,89.03491642209447
