,MSE,ACCURACY
0,25.937251721927485,74.0627482780725
1,18.543850158871066,81.45614984112893
2,15.3520971454382,84.64790285456179
3,13.799153123969507,86.2008468760305
4,12.796803505736554,87.20319649426345
