,MSE,ACCURACY
0,26.042495043672464,73.95750495632754
1,19.15132284934521,80.8486771506548
2,16.35379758276782,83.64620241723217
3,14.739318592410195,85.2606814075898
4,13.571873979266622,86.42812602073337
